Timestamp,Bid price,Ask price,Bid volume,Ask volume
2024.01.31 20:00:30:142,17271.331,17272.835,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:30:343,17271.032,17272.311,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:30:494,17270.454,17271.979,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:30:645,17270.043,17271.558,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:30:795,17269.765,17271.213,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:30:896,17268.82,17270.302,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:31:097,17268.542,17270.024,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:31:298,17268.897,17270.281,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:31:400,17266.386,17267.813,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:31:452,17267.364,17268.836,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:31:603,17268.253,17269.681,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:31:704,17269.22,17270.703,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:31:855,17268.042,17269.524,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:005,17267.608,17269.036,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:207,17267.819,17269.28,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:257,17268.532,17270.09,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:408,17268.689,17269.968,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:558,17269.354,17270.825,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:659,17271.109,17272.492,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:710,17271.987,17273.402,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:810,17272.865,17274.336,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:32:961,17273.243,17274.736,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:33:162,17273.764,17275.192,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:33:263,17273.089,17274.314,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:33:364,17273.786,17275.29,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:33:515,17273.521,17275.013,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:33:566,17272.797,17274.191,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:33:717,17271.521,17273.025,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:33:868,17272.221,17273.703,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:33:969,17273.021,17274.502,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:34:169,17273.089,17274.39,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:34:320,17273.443,17274.892,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:34:471,17273.442,17274.711,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:34:631,17273.997,17275.479,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:34:734,17275.243,17276.736,0.000449999992270023,0.000449999992270023
