Timestamp,Bid price,Ask price,Bid volume,Ask volume
2024.01.31 00:27:15:583,4907.521,4908.044,0.000609999988228083,0.000609999988228083
2024.01.31 00:28:00:404,4907.786,4908.306,0.000609999988228083,0.000609999988228083
2024.01.31 00:28:10:400,4907.539,4908.053,0.000609999988228083,0.000609999988228083
2024.01.31 00:29:09:114,4907.771,4908.309,0.000609999988228083,0.000609999988228083
2024.01.31 00:29:16:510,4908.042,4908.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:29:51:860,4907.837,4908.294,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:02:792,4907.904,4908.436,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:03:043,4908.027,4908.556,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:08:607,4908.337,4908.791,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:10:662,4908.087,4908.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:10:763,4908.283,4908.797,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:11:115,4908.021,4908.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:11:766,4907.783,4908.3,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:13:020,4907.907,4908.418,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:13:271,4908.027,4908.538,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:19:187,4908.289,4908.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:20:240,4908.039,4908.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:27:130,4908.169,4908.683,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:27:381,4908.283,4908.797,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:31:290,4908.16,4908.668,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:31:441,4908.337,4908.794,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:31:592,4908.036,4908.553,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:32:495,4908.217,4908.668,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:33:346,4908.271,4908.788,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:45:592,4908.521,4909.038,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:49:303,4908.283,4908.797,0.000609999988228083,0.000609999988228083
2024.01.31 00:30:50:206,4908.039,4908.55,0.000609999988228083,0.000609999988228083
2024.01.31 00:31:14:497,4907.792,4908.243,0.000609999988228083,0.000609999988228083
2024.01.31 00:31:14:698,4907.91,4908.43,0.000609999988228083,0.000609999988228083
2024.01.31 00:31:14:999,4907.789,4908.306,0.000609999988228083,0.000609999988228083
2024.01.31 00:31:15:851,4908.024,4908.538,0.000609999988228083,0.000609999988228083
2024.01.31 00:31:27:027,4907.901,4908.427,0.000609999988228083,0.000609999988228083
